"__ALARM_SIREN_TITLE";"Lorem Ipsum";"Quelle sirène d’alarme choisir pour la maison ?"
"__HOME_ALARM_KIT _INTRO";"Lorem Ipsum";"Comment choisir un kit d’alarme adapté à votre maison ? Quels accessoires de sécurité (sirène, détecteur de mouvement, détecteur d’ouverture, caméra) installer ? Comment combiner la sécurité à l’installation et au contrôle faciles du système d’alarme ? Kit d’alarme maison avec ou sans fil, wifi ou gsm ? Netatmo vous aide à vous faire votre propre avis dans le domaine de la sécurité de la maison et à définir votre kit d’alarme de protection idéal anti cambriolage !"
"__HOME_ALARM_KIT _H2_1";"Lorem Ipsum";"Kit d’alarme maison : se poser les bonnes questions en amont"
"__HOME_ALARM_KIT _TEXT_1";"Lorem Ipsum";"Tapez « kit alarme maison » dans votre moteur de recherche : vous allez tomber sur une avalanche de sites proposant des systèmes d’alarmes. 
De la connectivité du kit d’alarme maison (alarme avec ou sans fil, alarme gsm ou wifi) au mode de livraison du kit d’alarme en passant par les prix, le niveau de protection des accessoires d’alarme ou encore la configuration de votre maison et des pièces à protéger par le système de sécurité… Pas facile de se faire un avis !

Voici quelques questions à vous poser:

* Les zones de protection offertes par le kit d’alarme maison

Vous habitez une maison ou un appartement ? Avez-vous besoin d’un kit d’alarme intérieur et/ou extérieur ? Combien de pièces de la maison inclure dans le système de surveillance ? Combien de détecteurs de mouvement ou d’ouverture placer ? 

* Le mode d’installation du système d’alarme

Kit d’alarme maison avec ou sans fil ? Plus contraignant en matière d’installation et de flexibilité, le système d’alarme avec fil est aujourd’hui concurrencé par le kit d’alarme maison sans fil. Intelligent, pilotable à distance et modulable en matière d’accessoires d’alarme sans fil (nombre de détecteurs ou capteurs par exemple), ce système rend la surveillance et la fonction alarme plus souples. 

* La coordination via la centrale d’alarme et la réaction en cas d’intrusion

Quel niveau d’intelligence pour votre kit d’alarme maison ? 
A vous de choisir votre degré de contrôle sur votre système d’alarme maison sans fil : 

* Simple sirène d’alarme sans accès à distance (alarme locale)
* Réception d’un SMS (kit d’alarme maison sans fil gsm)
* Notification sur votre smartphone (kit d’alarme maison sans fil connecté)
* Intervention d’une société de surveillance

Avec un kit d’alarme maison connecté, vous pouvez décourager l’intrusion et déclencher la sirène d’alarme à distance et en temps réel depuis votre smartphone. 

* L’emplacement des détecteurs et accessoires de sécurité du kit d’alarme maison
Sur quelle ouverture ou emplacement de la maison ? Sur une porte, une fenêtre, un portail ? "
"__HOME_ALARM_KIT _H2_2";"Lorem Ipsum";"Les accessoires sans fil à inclure dans votre kit d’alarme maison"
"__HOME_ALARM_KIT _TEXT_2";"Lorem Ipsum";"Lors de votre comparatif de kit d’alarme maison, regardez le type d’accessoires de sécurité inclus et vérifiez si vous pouvez bien ajouter des pièces sans fil au pack d’alarme au cas où vos besoins de sécurité et de surveillance évoluent. 

Les accessoires de sécurité majeurs du kit d’alarme maison : 

* La centrale d’alarme et son mode de contrôle (sans fil ou non, gsm ou non, clavier avec écran LCD ou non, tactile ou non, télécommandes, centrale dématérialisée via une application intégrée, etc.)
* La sirène d’alarme
* Le détecteur de mouvement 
* Le détecteur d’ouverture 
* La caméra de surveillance 

Détecteur, caméra, sirène : à vous de voir combien d’accessoires vous souhaitez raccorder à votre kit d’alarme maison sans fil gsm ou connectée !"
"__HOME_ALARM_PRICE_TITLE";"Lorem Ipsum";"Quel est le prix d’une alarme maison ? "
"__HOME_ALARM_PRICE_INTRO";"Lorem Ipsum";"Une excellente question à se poser ! Comme pour tout produit, le prix d’une alarme maison dépend du système de sécurité choisi, du fabricant, de la qualité offerte, des accessoires du kit de sécurité, avec ou sans fil… mais aussi de paramètres comme les frais d’installation de l’alarme ou le prix d’un potentiel forfait d’abonnement. Suivez notre guide pour comprendre les prix d’une alarme maison et préparer un achat éclairé ! "
"__HOME_ALARM_PRICE_H2_1";"Lorem Ipsum";"Quelle fourchette de prix pour un kit d’alarme maison de base, avec ou sans fil ? "
"__HOME_ALARM_PRICE_TEXT_1";"Lorem Ipsum";"C’est-à-dire un prix du système d’alarme hors travaux d’installation (alarme maison filaire), hors prix d’abonnement (alarme maison sans fil GSM ou alarme avec télésurveillance) et autres frais annexes. 

Un pack d’alarme maison filaire ou sans fil comprend généralement une centrale d’alarme (ou un produit type caméra de vidéosurveillance intelligente qui fait office de centrale d’alarme en coordonnant les autres accessoires de sécurité sans fil), un transmetteur téléphonique (alarme GSM ou alarme RTC sur box ou réseau fixe), quelques détecteurs de mouvement et/ou d’ouverture, une sirène d’alarme, éventuellement des télécommandes et une caméra. 

Un kit d’alarme maison de ce type, filaire ou sans fil, vendu en ligne, connaît une fourchette de prix entre 150€ pour les systèmes d’alarme sécurité basiques à plus de 2 000€ pour un pack d’alarme maison incluant de multiples accessoires alarme haut de gamme, dont une caméra de surveillance. Avec un prix moyen du kit d’alarme autour de 800€. 

Vendus seuls, les prix des accessoires de sécurité d’un système d’alarme maison s’échelonnent de quelques euros (capteurs, détecteur ou alarme locale) à plusieurs centaines d’euros (caméra multifonctions). 

Vous pensez à un système d’alarme maison vendu et installé par un professionnel ? Pour connaître le prix final du pack d’alarme il vous faudra demander un devis incluant options, frais d’installation, abonnement et maintenance (alarme GSM et/ou télésurveillance). "
"__HOME_ALARM_PRICE_H2_2";"Lorem Ipsum";"Comprendre le prix d’une alarme maison sans fil connectée"
"__HOME_ALARM_PRICE_TEXT_2";"Lorem Ipsum";"Les alarmes maison sans fil connectées ont le vent en poupe. Comme toutes les alarmes sans fil, contrairement à un système de sécurité filaire, il est possible d’ajouter des accessoires au kit d’alarme originel en fonction de vos besoins et de la configuration de votre maison ou de votre appartement.  

Le prix du système d’alarme maison sans fil connectée dépendra notamment de la taille de votre maison et du nombre de zones intérieures et extérieures à couvrir : nombre de détecteurs de mouvement et/ou d’ouverture, caméra de surveillance, sirène d’alarme, sonnette connectée. 

En effet, le prix d’une alarme maison sans fil connectée dernière génération n’est pas forcément élevé ! Sans abonnement, ce système d’alarme de type domotique (maison intelligente) vous permet d’être alerté.e et d’agir avant même l’intrusion, à distance et en direct depuis votre application smartphone, tablette ou ordinateur. 

Pas de centrale d’alarme à acheter – l’application centralise détecteurs et accessoires du système de sécurité. Et vous pouvez y inclure un dispositif de protection anti incendie. "
"__HOME_ALARM_PRICE_INFO_2";"Lorem Ipsum";"Un détecteur d’ouverture connecté, une caméra de surveillance capable de faire la distinction entre mouvement d’animaux ou mouvement suspect, une sirène d’alarme qui peut diffuser des sons préenregistrés pour décourager l’intrusion en simulant une présence à la maison… Une alarme maison sans fil intelligente et connectée offre un système de sécurité malin pour un prix abordable."
"__HOME_ALARM_WITH_CAMERA_TITLE";"Lorem Ipsum";"Pourquoi et comment choisir une alarme maison avec caméra ? "
"__HOME_ALARM_WITH_CAMERA_INTRO";"Lorem Ipsum";"Scoop ! Il est désormais possible d’allier alarme maison et caméra de surveillance sans se ruiner, vidéosurveillance et respect de la vie privée. Quelle alarme maison avec caméra choisir ? Et d’abord, pourquoi ce choix de système de sécurité ? "
"__HOME_ALARM_WITH_CAMERA_H2_1";"Lorem Ipsum";" 8 raisons d’opter pour une alarme maison sans fil avec caméra"
"__HOME_ALARM_WITH_CAMERA_TEXT_1";"Lorem Ipsum";"1. La présence d’une (ou plusieurs) caméra de surveillance a un effet dissuasif et décourage l’intrusion ;

2. Le prix d’une caméra de surveillance reste abordable ;

3. Une caméra de surveillance couplée à un système d’alarme maison connectée sans fil (kit d’alarme) offre de multiples fonctionnalités et une utilisation facile ;

4. Les caméras dernière génération possèdent la vision nocturne mais aussi un détecteur de mouvement et parfois la reconnaissance faciale ;

5. Couplée à d’autres accessoires de sécurité d’un kit d’alarme, votre caméra peut déclencher l’alarme et vous informer d’une intrusion en temps réel et à distance ;

6. Les systèmes d’alarmes maison sans fil vous permettent de visionner les images de votre caméra en temps réel et à distance via une application (alarme sans fil connectée au wifi ou alarme sans fil connectée via le réseau mobile GSM) ;

7. En cas de cambriolage sans effraction à la maison, les images de la vidéosurveillance peuvent fournir une preuve à votre assurance ;

8. Si vous avez opté pour les services d’une société de vidéosurveillance, la caméra devient un accessoire obligatoire du système d’alarme maison.  "
"__HOME_ALARM_WITH_CAMERA_H2_2";"Lorem Ipsum";"5 critères pour bien choisir votre alarme maison avec caméra de surveillance"
"__HOME_ALARM_WITH_CAMERA_TEXT_2";"Lorem Ipsum";"**1. L’emplacement de la caméra**

Pour optimiser son rôle de surveillance mais aussi d’alarme, la caméra (ou les caméras) doit être placée dans des endroits stratégiques de la maison (à proximité d’une ouverture par exemple), à l’intérieur et à l’extérieur.

Netatmo info !
Il est interdit de filmer la voie publique. Toute caméra de surveillance extérieure doit donc être positionnée avec soin et ne filmer que le périmètre de la maison. 

**2. Les performances de la caméra**

Vision nocturne? Quelle portée de la caméra ? Quel stockage de la vidéo ? Enregistrement automatique ou non ? Visionnage en direct de la vidéo sur une application connectée ? Quel type de détecteur ?

**3. Le mode de connexion de la caméra**

Dans le cas d’un système d’alarme maison sans fil, à vous de choisir comment accéder aux images caméra (réseau GSM ou wifi). Une caméra de surveillance classique peut fonctionner un réseau avec les accessoires d’un pack de sécurité (centrale d’alarme, sirène, détecteurs) ou en mode autonome (dans ce cas, elle ne possède qu’une simple fonction de surveillance et non pas d’alarme). 

**4. Caméra de surveillance passive ou caméra active ? Le rôle de la caméra dans le système d’alarme de la maison**

Une caméra de surveillance classique se contente de filmer des images vidéo 24h/24. Une caméra nouvelle génération intègre quant à elle des fonctionnalités de détection et d’alerte : détecteur de mouvement, détecteur d’ouverture, reconnaissance faciale et même éclairage automatique !

**5. Attention aux frais cachés liés aux caméras de certains systèmes de sécurité**

Avant de passer à l’achat, vérifiez que l’utilisation complète de votre caméra (stockage vidéo par exemple) est bien gratuite.  "
"__HOME_ALARM_WITH_CAMERA_INFO_2";"Lorem Ipsum";"Les produits de sécurité Netatmo fonctionnent de façon intelligente et connectée. Notre caméra intérieure sait ainsi faire la différence entre un inconnu, un proche ou un mouvement anodin grâce à la reconnaissance faciale. C’est un intrus ? Votre caméra vous alarme sur votre smartphone, vidéo de l’intrusion à l’appui ! Et vous pouvez enregistrer les visages de vos proches afin de désactiver la vidéo qui les concerne et respecter leur vie privée. "
"__HOME_ALARM_WITHOUT_SUBSCRIPTION_TITLE";"Lorem Ipsum";"Comment choisir son alarme maison sans abonnement ? "
"__HOME_ALARM_WITHOUT_SUBSCRIPTION_INTRO";"Lorem Ipsum";"Dans le vaste univers des alarmes maison, voici un type de système de sécurité judicieux : l’alarme maison sans abonnement. Pourquoi ? Car comme son nom l’indique, ce kit d’alarme, une fois installé dans la maison, ne contraint pas au prix supplémentaire d’un abonnement. Avec ou sans fil, Netatmo décrypte pour vous le monde de l’alarme maison sans abonnement. "
"__HOME_ALARM_WITHOUT_SUBSCRIPTION_H2_1";"Lorem Ipsum";"Alarme maison sans abonnement : repérer les différents types d’abonnement"
"__HOME_ALARM_WITHOUT_SUBSCRIPTION_TEXT_1";"Lorem Ipsum";"Lorsque l’on pense système de sécurité pour la maison, on imagine la sirène d’alarme, des détecteurs ou capteurs de mouvement, une caméra de surveillance… sans se douter que certaines de ces alarmes, avec ou sans fil, fonctionnent par abonnement !
 
Quelles sont ces alarmes ? 

* L’abonnement d’une alarme GSM

La centrale d’un kit d’alarme maison sans fil GSM utilise le réseau mobile (GSM) pour communiquer avec l’extérieur en cas d’alerte à la maison (envoi de SMS ou message vocal). Dans ce cas, il est courant de devoir payer un abonnement type téléphone lié à la carte SIM de la centrale d’alarme sans fil. 

* L’abonnement à la télésurveillance

Les professionnels de l’alarme maison offrent des services de télésurveillance à distance, facturés par abonnement. Une équipe habilitée reçoit les alertes envoyées par la centrale du système d’alarme de la maison et intervient si besoin. 

* La maintenance

De la même façon, le prix d’abonnement proposé peut inclure en option un service de maintenance de votre pack d’alarme maison, avec ou sans fil. 

* L’accès aux images vidéo

Ce type de système d’alarme avec ou sans fil exige le paiement d’un abonnement pour pouvoir accéder aux images vidéo de la caméra (ou des caméras) de surveillance du système d’alarme, les enregistrer et les stocker. "
"__HOME_ALARM_WITHOUT_SUBSCRIPTION_H2_2";"Lorem Ipsum";"Peut-on trouver une bonne alarme maison sans abonnement ?"
"__HOME_ALARM_WITHOUT_SUBSCRIPTION_TEXT_2";"Lorem Ipsum";"La réponse est oui, et heureusement ! De plus en plus d’utilisateurs s’affranchissent des alarmes maison avec abonnement et se tournent vers un kit d’alarme sans abonnement, sans rien sacrifier à la sécurité de la maison. Technologie d’alarme sans fil GSM, alarme sans fil RTC (réseau de téléphone fixe via une box Internet ou France Télécom) ou alarme sans fil connectée (via le wifi) : à vous de déterminer quel type d’alarme maison correspond à vos besoins de sécurité, de flexibilité et à votre budget. "
"__HOME_ALARM_WITHOUT_SUBSCRIPTION_INFO_2";"Lorem Ipsum";"Chez Netatmo, nous mettons un point d’honneur à proposer des modèles connectés autonomes à nos clients. Résultat, chaque produit de sécurité pour la maison, alarme, sirène, caméra, détecteur (de mouvement ou d’ouverture) ou sonnette s’utilise sans abonnement, sans frais cachés, avec des mises à jour gratuites."
"__HOME_ALARM_WITHOUT_SUBSCRIPTION_H2_3";"Lorem Ipsum";"L’alarme maison sans fil connectée et sans abonnement : un choix intuitif "
"__HOME_ALARM_WITHOUT_SUBSCRIPTION_TEXT_3";"Lorem Ipsum";"La dernière génération d’alarme maison sans fil connectée au wifi s’affranchit de l’abonnement tout en proposant des services de pointe et faciles à utiliser. Le système de sécurité préféré des utilisateurs de smartphone !

Pourquoi ? Car les accessoires de ce kit d’alarme sans fil (détecteurs, sirène, caméra) se pilotent via une application smartphone. Vous accédez, enregistrez et stockez les images vidéo de la caméra de surveillance à distance, en temps réel et sans abonnement. Les détecteurs d’ouverture vous alertent si une fenêtre ou une porte est soudain ouverte, où que vous soyez, directement sur votre smartphone. Une tentative d’intrusion ? A vous d’agir à distance, par exemple en déclenchant la sirène d’alarme. Une protection agile pour la maison !"
"__INSTRUSION_ALARM_TITLE";"Lorem Ipsum";"Pourquoi installer une alarme anti-intrusion ?"
"__INSTRUSION_ALARM_INTRO";"Lorem Ipsum";"Le mot intrusion fait peur et à raison ! Pour un quotidien serein, autant rayer ce mot de votre vocabulaire. Maison, appartement : quelque soit votre logement, assurez la protection de votre famille de tout risque d’intrusion grâce à un système d’alarme anti-intrusion efficace. Sécurité, assurance… Pourquoi et comment installer votre alarme anti-intrusion à la maison ? "
"__INSTRUSION_ALARM_H2_1";"Lorem Ipsum";"L’intrusion, qu’est-ce que c’est ?"
"__INSTRUSION_ALARM_TEXT_1";"Lorem Ipsum";"On parle d’intrusion lorsqu’une ou plusieurs personnes pénètrent chez vous sans autorisation. Du démarcheur indésirable au cambrioleur chevronné, le système d’alarme anti-intrusion sert surtout à éviter l’effraction et donc le cambriolage. Dans ce cas on peut aussi parler de système d’alarme anti-effraction."
"__INSTRUSION_ALARM_INFO_1";"Lorem Ipsum";"En cas de dommages ou d’objets volés, l’indemnisation sera facilitée si votre maison est équipée d’un système de sécurité et de surveillance type alarme anti-intrusion."
"__INSTRUSION_ALARM_H2_2";"Lorem Ipsum";"Des systèmes de sécurité intelligents qui vous alertent avant même l’intrusion"
"__INSTRUSION_ALARM_TEXT_2";"Lorem Ipsum";"Un système d’alarme classique déclenche la [sirène](https://www.netatmo.com/guide/security/burglary/solutions/alarm-siren) via la centrale d’alarme lorsque l’intrusion est déjà en cours (les détecteurs de mouvement) ont repéré une présence dans la maison par exemple). Aujourd’hui, les systèmes d’alarmes anti-intrusion sans fil intelligents sont capables de vous alerter avant même l’intrusion, images vidéo à l’appui. 

L’avantage ? Pouvoir déjouer la tentative d’intrusion et éviter tout dommage… un bel argument en faveur de l’installation d’un système d’alarme anti-intrusion à la maison !"
"__INSTRUSION_ALARM_H2_3";"Lorem Ipsum";"Comment se servir d’un système d’alarme anti-intrusion intelligent ?"
"__INSTRUSION_ALARM_TEXT_3";"Lorem Ipsum";"Les systèmes de sécurité anti-intrusion intelligents sont souvent des [systèmes d’alarme sans fil](https://www.netatmo.com/guide/security/burglary/solutions/wireless-home-alarm) connectés. Une alarme filaire requiert des travaux d’installation plus complexes et offre moins de flexibilité. 

Voici comment fonctionne le dispositif de sécurité anti-intrusion et comment l’optimiser !

* La détection

La maison est équipée de détecteurs ou capteurs. Ces détecteurs peuvent être des [détecteurs de mouvement](https://www.netatmo.com/guide/security/burglary/solutions/presence-detector) (détection d’une présence) ou des détecteurs d’ouverture (détection d’une tentative d’ouverture d’une porte ou d’une fenêtre). Ces fonctions de détection sont également incluses dans les caméras de surveillance et les sonnettes connectées, capable de repérer la présence d’un intrus et d’envoyer une alerte !

* L’alerte

Une fois la détection enclenchée, votre système d’alarme anti-intrusion vous alerte sur votre téléphone (dans le cas d’un kit d’alarme sans fil connecté), informe le service de la société de télésurveillance via un transmetteur téléphonique gsm le cas échéant et déclenche la sirène de l’alarme via la centrale (alarme maison locale). 
Les alarmes anti-intrusion intelligentes vous envoient une notification sur votre smartphone en temps réel ainsi qu’une vidéo de la tentative d’intrusion ou de l’intrusion.

Vous pouvez alors déclencher l’alarme à distance et, si vous en possédez une, parler via le microphone de la sonnette connectée, d’où que vous soyez !

* La dissuasion

Pour ajouter un effet dissuasif à votre système de sécurité, il est possible de placer des [autocollants alarme](https://www.netatmo.com/guide/security/burglary/faq/alarm-stickers) bien en vue sur votre maison. "
"__INSTRUSION_ALARM_INFO_3";"Lorem Ipsum";"Pour éviter toute alarme inutile et renforcer la précision des systèmes d’alarme anti-intrusion, nos [produits de sécurité](https://www.netatmo.com/security) (caméra intelligente, sonnette connectée) sont capables de différencier mouvement anodin et mouvement d’intrusion. Ils disposent en outre de la reconnaissance faciale et de la vision nocturne infrarouge intégrée. 

Placez donc vos détecteurs à des endroits stratégiques d’ouverture et d’accès de la maison pour couvrir le plus de zones sensibles possibles."
"__WIRED_ALARM_TITLE";"Lorem Ipsum";"Qu’est-ce qu’une alarme filaire ? "
"__WIRED_ALARM_INTRO";"Lorem Ipsum";"Vous hésitez entre l’installation d’une alarme filaire ou d’une alarme sans fil pour la protection de votre maison ? Pour faire votre choix, il est judicieux de comprendre comment fonctionne chacun de ces systèmes de sécurité ! Voici en quelques mots comment fonctionne une alarme maison filaire, ses avantages et inconvénients. "
"__WIRED_ALARM_H2_1";"Lorem Ipsum";"Le fonctionnement d’une alarme maison filaire"
"__WIRED_ALARM_TEXT_1";"Lorem Ipsum";"Les systèmes d’alarmes maison filaires se caractérisent bien sûr… par la présence de fils ou de câbles pour assurer leur fonctionnement ! 

Alors qu’un système d’alarme sans fil (ou gsm)  et ses accessoires fonctionnent en utilisant un réseau wifi ou téléphonique, une centrale d’alarme filaire et ses accessoires sont reliés entre eux par un système de fils. 

La centrale constitue le cœur de tout système de sécurité d’alarme. La centrale d’alarme, équipée ou non d’un clavier de commande, gère les informations envoyées par les capteurs ou détecteurs (détecteur de mouvement, détecteur infrarouge, détecteur extérieur, détecteur d’ouverture). Les détecteurs sont placés dans les zones de surveillance du système d’alarme, dites zones filaires. 

C’est donc la centrale qui décide de déclencher la sirène d’alarme. Toutes ces informations étant transmises par installation filaire, aucune onde radio, wifi ou piles n’entrent en jeu, à l’inverse d’une alarme maison sans fil connectée ou gsm.  

Comme pour un kit d’alarme sans fil ou gsm, le kit d’alarme filaire contient souvent une centrale d’alarme, une sirène, des détecteurs de mouvement et/ou d’ouverture et une caméra de surveillance. A vous de choisir le système de sécurité adapté à votre maison et à vos habitudes ! "
"__WIRED_ALARM_H2_2";"Lorem Ipsum";"Les avantages d’une alarme filaire"
"__WIRED_ALARM_TEXT_2";"Lorem Ipsum";"L’alarme maison filaire séduit ceux qui cherchent un produit sécurité classique et une protection de la maison qui ne dépend pas des ondes radio ou du wifi. 

L’alarme filaire pourra également être indiquée pour une habitation de grande taille, dont les étages ou matériaux peuvent limiter la portée d’un système d’alarme sans fil. "
"__WIRED_ALARM_H2_3";"Lorem Ipsum";"Alarme filaire ou alarme maison sans fil ? "
"__WIRED_ALARM_TEXT_3";"Lorem Ipsum";"L’essor des alarmes sans fil s’explique par la mobilité et la facilité d’installation et d’utilisation de ces systèmes de sécurité pour la maison. 

Le gros inconvénient de l’alarme maison filaire réside en effet dans son processus d’installation, son prix et les travaux nécessaires. Inamovible, le système de sécurité filaire ne peut pas non plus être déplacé en cas de changement de maison. Ce type d’alarme est enfin bien moins évolutif qu’un système d’alarme maison sans fil, auquel vous pouvez ajouter modules, caméras, capteurs et détecteurs à votre guise. 

Un dernier point à étudier est celui de la transmission des alertes. Les alarmes maison sans fil, gsm ou wifi, vous tiennent informé.e de ce qui se passe chez vous par notification ou SMS. Vous pouvez piloter votre système d’alarme à tout moment à distance et choisir par exemple de déclencher la sirène avec votre smartphone en cas d’intrusion. 

Si vous faites le choix d’un système d’alarme filaire, vous ne possédez pas cette interactivité. Vous pouvez cependant ajouter un transmetteur téléphonique à votre système d’alarme filaire et connecter votre centrale d’alarme à un ou plusieurs numéros de téléphone. "
"__WIRELESS_HOME_ALARM_TITLE";"Lorem Ipsum";"Comment fonctionne une alarme maison sans fil ? "
"__WIRELESS_HOME_ALARM_INTRO";"Lorem Ipsum";"Les alarmes maison sans fil, dont les alarmes sans fil gsm, combinent les dernières innovations en matière de sécurité connectée de la maison. Souvent vendues avec un kit sécurité complet, elles offrent protection, facilité d’utilisation et mobilité aux utilisateurs."
"__WIRELESS_HOME_ALARM_H2_1";"Lorem Ipsum";"Une alarme maison sans fil, comment ça marche ? "
"__WIRELESS_HOME_ALARM_TEXT_1";"Lorem Ipsum";"Avant de choisir un pack de sécurité pour votre maison, autant comprendre son fonctionnement !

Un système d’alarme sans fil ou alarme gsm n’a pas besoin de raccordement filaire pour fonctionner. La centrale de l’alarme (le boitier de commande qui gère les signaux des équipements du système et les paramètres du kit d’alarme) est directement reliée à votre box Internet (alarme sans fil connectée) ou au réseau de téléphonie (alarme sans fil gsm). Vous pouvez contrôler votre système de sécurité via une application. 

Une alarme sans fil gsm utilise les réseaux mobiles via une carte SIM (gsm signifie norme européenne de téléphonie mobile). Ce type d’alarme maison sans fil peut donc envoyer des SMS via sa centrale d’alarme.  La centrale d’une alarme sans fil connectée à Internet enverra pour sa part des notifications sur votre smartphone. 

Les accessoires de sécurité de votre système d’alarme maison sans fil fonctionnent donc par réseau. Un kit sans fil ou un kit gsm peut contenir les pièces suivantes :

* Une centrale d’alarme
* Une sirène (c’est la sirène qui diffuse l’alarme sonore)
* Des détecteurs de mouvement 
* Des détecteurs d’ouverture 
* Une caméra de surveillance
* Une télécommande "
"__WIRELESS_HOME_ALARM_H2_2";"Lorem Ipsum";"Pourquoi choisir une alarme maison sans fil ? "
"__WIRELESS_HOME_ALARM_TEXT_2";"Lorem Ipsum";"* Pour la facilité d’installation

Pas besoin de travaux pour l’installation de votre système d’alarme sans fil. La seule contrainte : le bon fonctionnement du réseau. Vous pouvez donc gérer l’installation de votre alarme maison sans fil vous-même sans problème. 

* Pour la mobilité

Vous pouvez déplacer les accessoires du kit de sécurité alarme sans fil dans les pièces de votre choix à la maison ou en cas de déménagement. C’est l’un des grands avantages d’un système d’alarme sans fil vs. un système d’alarme filaire. 

* Pour les détecteurs connectés et les informations à distance

Détecteur de mouvement, détecteur d’ouverture : ces détecteurs connectés rendent votre système d’alarme sans fil encore plus mobile et réactif. Un système pilotable à distance depuis votre smartphone grâce à l’application mobile liée au kit d’alarme. 


Vous voilà capable d’agir avant même l’intrusion en recevant une alerte ou un SMS (dans le cas d’une alarme maison sans fil gsm) sur votre smartphone lorsqu’un mouvement suspect, une tentative d’ouverture ou un intrus sont détectés par le système d’alarme sans fil. A vous de donner l’alerte en déclenchant la sirène de l’alarme, même à distance !"
"__WIRELESS_HOME_ALARM_INFO_2";"Lorem Ipsum";"Le design de l’alarme maison sans fil compte pour beaucoup d’utilisateurs. C’est bien normal ! Votre alarme et ses accessoires seront installés dans votre habitation – autant que le pack de sécurité choisi se fonde dans le décor. C’est pourquoi le design des alarmes et de tous nos produits est une priorité. "
"__WIRELESS_HOME_ALARM_H2_3";"Lorem Ipsum";"Comment fonctionne mon alarme maison sans fil en cas de problème de connexion ? "
"__WIRELESS_HOME_ALARM_TEXT_3";"Lorem Ipsum";"Un bon kit d’alarme maison sans fil peut fonctionner sur batterie pendant quelque temps. 
Si la connexion Internet est interrompue (alarme maison sans fil non gsm), la sirène de votre alarme fonctionnera quand même en cas d’intrusion captée par les détecteurs. "
